,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
1194,35.0,1053.0,263.0,552.0,237.0,2.7125,NEAR OCEAN,217500.0,Santa Cruz
11057,25.0,3554.0,528.0,1600.0,537.0,6.6453,<1H OCEAN,270100.0,Westminster
1213,17.0,4874.0,1349.0,5032.0,1243.0,2.444,INLAND,90000.0,Indio
5717,17.0,2719.0,589.0,1386.0,570.0,3.7337,NEAR OCEAN,208200.0,San Luis Obispo
12837,36.0,361.0,63.0,169.0,62.0,3.7734,INLAND,63800.0,Garden Acres
8038,38.0,980.0,285.0,1308.0,310.0,1.5652,<1H OCEAN,123100.0,Los Angeles
14342,30.0,3085.0,610.0,1688.0,575.0,2.334,INLAND,72200.0,South Oroville
7292,28.0,3694.0,722.0,1999.0,718.0,3.2813,<1H OCEAN,181100.0,Covina
4197,23.0,1658.0,307.0,836.0,297.0,3.35,INLAND,85400.0,Orland
7493,15.0,619.0,160.0,287.0,104.0,1.9107,INLAND,79200.0,Willow Creek
3918,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,INLAND,229600.0,Rocklin
11275,23.0,5675.0,964.0,2197.0,880.0,4.8693,NEAR OCEAN,322300.0,Aptos
14019,17.0,1118.0,270.0,560.0,244.0,2.0216,INLAND,112500.0,Gustine
12680,32.0,1731.0,413.0,1569.0,427.0,3.3375,NEAR OCEAN,154300.0,San Diego
8423,5.0,4536.0,1178.0,2485.0,909.0,4.1118,<1H OCEAN,125900.0,Diamond Bar
5715,35.0,1566.0,321.0,1396.0,317.0,4.05,<1H OCEAN,141300.0,Citrus
12218,19.0,3568.0,646.0,1714.0,590.0,4.0862,INLAND,162700.0,Lincoln
942,21.0,1260.0,342.0,1167.0,310.0,0.9708,<1H OCEAN,107600.0,Florence-Graham
2999,38.0,977.0,295.0,1073.0,292.0,1.0208,<1H OCEAN,86400.0,Florence-Graham
13904,14.0,1731.0,400.0,638.0,282.0,2.3179,INLAND,57500.0,Clearlake
5077,13.0,1583.0,474.0,1672.0,432.0,3.2303,<1H OCEAN,201300.0,Anaheim
13948,18.0,243.0,55.0,115.0,54.0,2.125,<1H OCEAN,175000.0,Redwood Valley
801,33.0,3880.0,770.0,2288.0,805.0,3.6848,NEAR OCEAN,140700.0,Lemon Grove
9629,14.0,2028.0,255.0,781.0,251.0,6.5322,INLAND,394000.0,Granite Bay
577,35.0,1477.0,264.0,852.0,279.0,3.1786,NEAR OCEAN,100600.0,National City
13249,27.0,4985.0,711.0,1928.0,742.0,6.4978,NEAR BAY,361500.0,Lucas Valley-Marinwood
11144,19.0,7650.0,1901.0,1129.0,463.0,1.82,INLAND,80100.0,Lake Havasu City
7169,28.0,2522.0,616.0,991.0,574.0,3.1475,<1H OCEAN,362500.0,Beverly Hills
13893,14.0,8213.0,1364.0,3283.0,1286.0,5.1755,<1H OCEAN,294800.0,San Ramon
7549,4.0,6487.0,1112.0,2958.0,1131.0,4.5417,<1H OCEAN,197400.0,Larkfield-Wikiup
13424,24.0,2985.0,958.0,4042.0,905.0,1.7344,INLAND,66400.0,Mecca
12436,43.0,500.0,110.0,273.0,120.0,3.3125,NEAR BAY,150000.0,Castro Valley
4825,5.0,358.0,65.0,169.0,59.0,3.0,INLAND,162500.0,Beale Air Force Base
7185,46.0,2312.0,625.0,1552.0,603.0,1.6429,<1H OCEAN,125000.0,View Park-Windsor Hills
19,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,<1H OCEAN,240000.0,Campbell
5317,19.0,2930.0,428.0,1481.0,430.0,6.323,<1H OCEAN,480800.0,San Juan Capistrano
7732,30.0,2016.0,622.0,1359.0,557.0,2.7708,<1H OCEAN,192300.0,North Hollywood
2975,17.0,2385.0,372.0,1118.0,369.0,4.2813,<1H OCEAN,169900.0,Escondido
4948,42.0,943.0,171.0,466.0,203.0,3.1458,INLAND,116000.0,Riverside
6334,33.0,1940.0,327.0,877.0,314.0,5.4386,<1H OCEAN,280400.0,Campbell
2946,31.0,1535.0,369.0,1291.0,340.0,2.9375,<1H OCEAN,174000.0,West Carson
1159,25.0,4177.0,832.0,2123.0,789.0,5.0814,<1H OCEAN,446800.0,Rolling Hills Estates
5182,11.0,6200.0,907.0,2286.0,896.0,7.6518,NEAR BAY,359300.0,Danville
8749,16.0,2502.0,532.0,1211.0,494.0,3.2516,<1H OCEAN,202100.0,Harbison Canyon
2245,16.0,2676.0,391.0,1377.0,395.0,6.5513,<1H OCEAN,350400.0,La Palma
6254,21.0,3787.0,492.0,1246.0,457.0,9.6023,<1H OCEAN,391300.0,La Mesa
10752,42.0,1986.0,472.0,1472.0,475.0,2.1757,NEAR OCEAN,110100.0,Lemon Grove
7775,15.0,3148.0,1116.0,3556.0,1037.0,3.0466,<1H OCEAN,159600.0,Alum Rock
12346,44.0,2314.0,415.0,796.0,388.0,3.4914,INLAND,153900.0,Sacramento
9022,20.0,2270.0,498.0,1070.0,521.0,4.4615,<1H OCEAN,384800.0,Redondo Beach
288,21.0,2080.0,352.0,1040.0,325.0,5.2887,<1H OCEAN,264500.0,Cambrian Park
10992,15.0,2785.0,644.0,1798.0,630.0,3.7156,<1H OCEAN,175200.0,Fairbanks Ranch
9300,42.0,1766.0,344.0,1084.0,323.0,2.3295,INLAND,74400.0,Dos Palos
1179,36.0,1431.0,354.0,1367.0,334.0,3.5592,<1H OCEAN,160200.0,Valinda
13687,17.0,1812.0,361.0,672.0,334.0,1.55,INLAND,166100.0,Keyes
762,35.0,1254.0,241.0,729.0,253.0,3.495,INLAND,118000.0,Upland
10143,30.0,744.0,156.0,410.0,165.0,2.1898,INLAND,63200.0,Red Bluff
418,15.0,2873.0,547.0,1582.0,567.0,5.1519,INLAND,264700.0,Gilroy
10711,10.0,10463.0,1756.0,4660.0,1715.0,3.5682,<1H OCEAN,277300.0,Nipomo
4950,17.0,4013.0,673.0,2263.0,661.0,5.131,<1H OCEAN,148300.0,Santee
10947,18.0,3593.0,661.0,1992.0,626.0,4.8295,<1H OCEAN,165800.0,Poway
10318,46.0,1497.0,309.0,787.0,271.0,2.1908,INLAND,48100.0,Needles
13384,33.0,3122.0,579.0,1733.0,545.0,3.8307,INLAND,70600.0,Bakersfield
8281,37.0,3029.0,738.0,2436.0,700.0,3.3214,NEAR OCEAN,243200.0,Daly City
5265,19.0,3182.0,630.0,1741.0,642.0,1.9727,INLAND,64900.0,Red Bluff
9873,48.0,1805.0,329.0,741.0,331.0,2.5804,INLAND,78900.0,Fresno
11188,36.0,4915.0,725.0,1897.0,700.0,6.827,INLAND,359400.0,Altadena
879,21.0,3244.0,815.0,1423.0,781.0,3.6488,<1H OCEAN,340800.0,Culver City
8646,27.0,2300.0,508.0,526.0,254.0,2.1838,INLAND,109700.0,Clearlake Oaks
11828,22.0,1665.0,405.0,826.0,382.0,1.5625,NEAR OCEAN,66800.0,Fortuna
9214,6.0,3416.0,493.0,1319.0,467.0,6.9326,NEAR OCEAN,324600.0,Encinitas
2935,36.0,3018.0,557.0,1445.0,556.0,3.8029,NEAR BAY,129900.0,Vallejo
1512,28.0,2825.0,470.0,1352.0,469.0,5.2639,<1H OCEAN,242000.0,Artesia
2581,20.0,2687.0,637.0,2154.0,610.0,2.6434,<1H OCEAN,169700.0,Watsonville
9151,21.0,3245.0,959.0,3528.0,887.0,2.3236,INLAND,156300.0,El Monte
1808,25.0,3164.0,449.0,1517.0,453.0,6.7921,<1H OCEAN,266000.0,Mission Viejo
12297,9.0,3980.0,736.0,1705.0,679.0,5.7068,INLAND,256700.0,Livermore
14253,16.0,3913.0,710.0,1782.0,676.0,5.1297,NEAR BAY,206700.0,Mountain View
5934,14.0,4742.0,756.0,2149.0,732.0,4.5152,<1H OCEAN,199200.0,Roseland
9748,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,NEAR OCEAN,491200.0,Belmont
2175,28.0,3308.0,766.0,3201.0,720.0,1.7694,INLAND,73900.0,Taft Mosswood
8024,18.0,4947.0,714.0,2227.0,675.0,4.8542,INLAND,170500.0,Orangevale
2981,14.0,3335.0,440.0,1329.0,429.0,6.2082,INLAND,250300.0,Orangevale
5713,25.0,2344.0,532.0,1117.0,424.0,2.7222,INLAND,64600.0,Happy Camp
5492,49.0,1320.0,309.0,1405.0,328.0,2.4375,<1H OCEAN,114000.0,Boyle Heights
7261,35.0,1987.0,394.0,1233.0,383.0,1.3587,INLAND,45300.0,Fresno
5731,4.0,9998.0,1874.0,3925.0,1672.0,4.2826,<1H OCEAN,237500.0,Vista
4218,21.0,2483.0,396.0,1194.0,424.0,7.1273,<1H OCEAN,346300.0,Sunnyvale
7713,27.0,3569.0,761.0,3339.0,762.0,4.1304,INLAND,160500.0,Baldwin Park
4536,38.0,2011.0,448.0,1190.0,403.0,1.8654,INLAND,89400.0,Muscoy
1681,8.0,4447.0,713.0,1680.0,705.0,8.8693,<1H OCEAN,450400.0,Irvine
13501,26.0,1625.0,440.0,533.0,414.0,1.808,<1H OCEAN,58500.0,Seal Beach
5749,35.0,1012.0,245.0,633.0,240.0,2.0324,INLAND,55500.0,Fresno
11709,31.0,1817.0,372.0,992.0,339.0,3.0972,INLAND,150000.0,Carmichael
10397,24.0,1996.0,791.0,1215.0,672.0,1.5429,<1H OCEAN,325000.0,Hollywood
14425,29.0,2644.0,464.0,1372.0,450.0,5.0544,<1H OCEAN,261800.0,Petaluma
3064,16.0,1334.0,389.0,1103.0,415.0,3.7153,<1H OCEAN,229800.0,Alum Rock
4470,46.0,442.0,88.0,255.0,94.0,4.4474,<1H OCEAN,246900.0,Del Aire
1768,30.0,1971.0,645.0,2650.0,605.0,2.0357,<1H OCEAN,169900.0,Huntington Park
12767,19.0,1808.0,375.0,758.0,320.0,2.0062,INLAND,92000.0,Florin
8795,11.0,2838.0,429.0,1331.0,426.0,4.945,INLAND,298400.0,Hartley
14022,11.0,3761.0,675.0,2374.0,673.0,3.4598,INLAND,74600.0,Madera Acres
13567,29.0,5438.0,871.0,2310.0,890.0,5.0362,NEAR BAY,275300.0,Waldon
9769,30.0,2685.0,546.0,951.0,523.0,2.6184,INLAND,113900.0,Strathmore
8330,24.0,2413.0,369.0,1237.0,381.0,6.4328,<1H OCEAN,257200.0,Seven Trees
2917,5.0,4332.0,868.0,1420.0,567.0,4.0417,INLAND,146400.0,Desert Hot Springs
13462,4.0,12156.0,1864.0,5020.0,1524.0,4.7909,INLAND,149200.0,Rialto
12702,35.0,3422.0,601.0,1690.0,574.0,4.375,<1H OCEAN,232900.0,Northridge
581,36.0,2833.0,720.0,2148.0,709.0,2.7012,<1H OCEAN,172100.0,South Pasadena
999,34.0,2131.0,594.0,1373.0,562.0,2.113,NEAR OCEAN,102100.0,San Diego
1971,43.0,977.0,266.0,1084.0,259.0,2.7708,<1H OCEAN,127900.0,Boyle Heights
10636,4.0,4952.0,1000.0,2912.0,943.0,3.7538,<1H OCEAN,147500.0,Murrieta Hot Springs
1913,41.0,1974.0,482.0,965.0,458.0,2.905,<1H OCEAN,159300.0,Santa Rosa
11986,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,NEAR BAY,441100.0,Strawberry
3706,33.0,1435.0,322.0,1298.0,299.0,2.7813,<1H OCEAN,105100.0,East Rancho Dominguez
8824,21.0,2997.0,372.0,1323.0,372.0,8.6123,<1H OCEAN,386700.0,Cypress
1202,42.0,1611.0,410.0,879.0,386.0,3.1923,<1H OCEAN,221800.0,Northridge
13581,33.0,5226.0,833.0,2221.0,839.0,5.1491,NEAR OCEAN,207000.0,La Jolla
9505,44.0,4599.0,877.0,2140.0,831.0,2.9952,INLAND,63800.0,Taft Heights
1902,37.0,1534.0,258.0,751.0,259.0,5.444,<1H OCEAN,336000.0,Culver City
5785,42.0,1436.0,298.0,1005.0,298.0,3.4297,<1H OCEAN,195800.0,Montebello
9671,31.0,2878.0,478.0,1276.0,485.0,6.2073,<1H OCEAN,282500.0,Fremont
11717,5.0,1560.0,369.0,1037.0,372.0,3.6154,INLAND,181800.0,Pittsburg
13451,21.0,3181.0,447.0,1416.0,469.0,6.8268,<1H OCEAN,280300.0,Placentia
13403,30.0,1189.0,255.0,446.0,165.0,3.4838,INLAND,112500.0,Tuolumne City
11295,21.0,4018.0,536.0,1508.0,529.0,8.203,<1H OCEAN,445400.0,Northridge
2878,16.0,1111.0,226.0,317.0,199.0,2.7153,<1H OCEAN,233300.0,Burbank
6591,28.0,4664.0,1040.0,1963.0,961.0,3.9028,<1H OCEAN,367900.0,Sherman Oaks
12188,50.0,1760.0,341.0,741.0,316.0,4.5,NEAR BAY,178300.0,Martinez
8045,28.0,1408.0,312.0,522.0,221.0,2.0708,INLAND,89600.0,South Lake Tahoe
4265,25.0,1928.0,414.0,961.0,385.0,4.0724,<1H OCEAN,231400.0,Placentia
9719,5.0,2693.0,508.0,1785.0,491.0,3.0,INLAND,71000.0,Porterville
5529,36.0,838.0,210.0,722.0,180.0,2.4861,INLAND,96200.0,Corona
13448,7.0,8414.0,1584.0,5146.0,1517.0,3.2794,INLAND,92500.0,Apple Valley
4931,37.0,3000.0,457.0,987.0,450.0,7.5385,NEAR BAY,350000.0,Berkeley
2626,16.0,1591.0,225.0,926.0,239.0,6.2452,<1H OCEAN,266300.0,Santa Ana
9487,23.0,1326.0,300.0,722.0,263.0,2.1856,INLAND,107800.0,Rialto
8780,21.0,3862.0,1186.0,2773.0,1102.0,2.7816,<1H OCEAN,188200.0,Alhambra
11541,11.0,9053.0,2193.0,7096.0,2038.0,3.5082,<1H OCEAN,136500.0,San Fernando
1699,41.0,1425.0,372.0,1803.0,353.0,1.6731,<1H OCEAN,88200.0,Huntington Park
2957,5.0,7264.0,1285.0,3670.0,1146.0,5.0443,INLAND,194800.0,Tracy
13777,30.0,2287.0,531.0,1796.0,503.0,2.5833,INLAND,90600.0,Fontana
3465,16.0,1584.0,309.0,1011.0,268.0,2.4961,INLAND,58800.0,Wasco
7737,34.0,2070.0,357.0,784.0,294.0,4.0417,NEAR BAY,182800.0,Rollingwood
11664,17.0,4190.0,946.0,1802.0,673.0,2.4744,INLAND,158200.0,Aguanga
3180,40.0,1146.0,323.0,1354.0,321.0,1.9205,<1H OCEAN,121900.0,Boyle Heights
10725,17.0,2036.0,272.0,713.0,265.0,6.5954,NEAR OCEAN,346200.0,San Clemente
13079,31.0,3633.0,843.0,2677.0,797.0,3.2222,<1H OCEAN,184800.0,East Foothills
9916,40.0,1821.0,447.0,777.0,441.0,2.3375,<1H OCEAN,355200.0,West Hollywood
3825,44.0,1607.0,271.0,799.0,283.0,5.084,<1H OCEAN,214100.0,Lakewood
4521,35.0,948.0,184.0,467.0,169.0,1.8088,NEAR BAY,118800.0,Oakland
11791,39.0,45.0,8.0,22.0,9.0,1.7679,INLAND,450000.0,Empire
7521,17.0,12689.0,2426.0,7343.0,2230.0,3.6361,INLAND,157700.0,Chino
7534,27.0,3481.0,576.0,1660.0,560.0,5.7965,<1H OCEAN,228200.0,Hawaiian Gardens
3206,40.0,1410.0,255.0,932.0,273.0,4.2206,<1H OCEAN,178000.0,West Whittier-Los Nietos
7030,18.0,3574.0,504.0,1803.0,536.0,6.7836,<1H OCEAN,274100.0,Seven Trees
2210,42.0,1756.0,465.0,2184.0,422.0,2.5562,NEAR BAY,371400.0,Berkeley
46,15.0,5218.0,711.0,1949.0,659.0,4.7083,INLAND,213300.0,El Dorado Hills
7551,36.0,4210.0,657.0,1911.0,631.0,5.8491,<1H OCEAN,247300.0,Rossmoor
3317,14.0,3531.0,508.0,1505.0,497.0,5.5228,INLAND,275300.0,East Oakdale
14384,23.0,1951.0,395.0,901.0,378.0,3.1023,<1H OCEAN,143300.0,Santee
1116,19.0,6755.0,1443.0,4205.0,1395.0,3.9583,<1H OCEAN,163200.0,San Fernando
6335,28.0,5018.0,1066.0,2846.0,998.0,4.0174,<1H OCEAN,273900.0,Campbell
9458,21.0,3951.0,562.0,1392.0,543.0,5.1439,NEAR OCEAN,414000.0,San Clemente
13194,2.0,6992.0,1132.0,2816.0,984.0,4.3879,INLAND,144400.0,Vineyard
7567,35.0,2733.0,510.0,1814.0,511.0,4.4187,NEAR OCEAN,183400.0,Port Hueneme
10986,28.0,1073.0,241.0,652.0,238.0,2.4,<1H OCEAN,146200.0,Santa Rosa
10376,32.0,2916.0,528.0,1466.0,473.0,2.5643,INLAND,200000.0,Escalon
27,20.0,2569.0,737.0,2341.0,705.0,2.0114,NEAR OCEAN,104900.0,National City
10769,14.0,1111.0,142.0,472.0,145.0,7.6344,NEAR OCEAN,290500.0,Bonita
4668,44.0,1990.0,442.0,1141.0,424.0,3.9696,NEAR BAY,258300.0,San Mateo
5832,46.0,1425.0,283.0,782.0,273.0,5.057,<1H OCEAN,246300.0,View Park-Windsor Hills
14244,13.0,4379.0,872.0,2560.0,853.0,4.2538,<1H OCEAN,154300.0,San Fernando
9290,23.0,2344.0,407.0,1184.0,406.0,3.1625,INLAND,70600.0,Porterville
6340,15.0,6243.0,1273.0,3163.0,1274.0,3.7462,NEAR BAY,212500.0,Union City
4883,27.0,4001.0,999.0,1808.0,945.0,2.561,NEAR OCEAN,234600.0,Opal Cliffs
1169,14.0,961.0,305.0,662.0,286.0,3.2115,NEAR OCEAN,206300.0,Goleta
6727,15.0,4713.0,671.0,2197.0,673.0,7.5426,<1H OCEAN,294800.0,Portola Hills
11291,16.0,3204.0,541.0,1818.0,529.0,5.2596,<1H OCEAN,171500.0,Ramona
4431,45.0,2399.0,419.0,1225.0,399.0,4.0855,NEAR OCEAN,244100.0,Daly City
12492,25.0,1678.0,252.0,862.0,268.0,6.1834,<1H OCEAN,229800.0,Santa Susana
4669,12.0,2396.0,290.0,863.0,258.0,8.7716,INLAND,229200.0,Fresno
13117,4.0,4719.0,741.0,1895.0,742.0,6.8132,INLAND,282500.0,Pleasanton
5672,49.0,32.0,7.0,14.0,7.0,2.1875,<1H OCEAN,225000.0,"Westwood, Los Angeles"
8263,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY,105200.0,Richmond
14206,18.0,793.0,148.0,186.0,59.0,2.3125,INLAND,162500.0,Clearlake Oaks
3606,10.0,1187.0,236.0,728.0,248.0,2.0469,INLAND,66800.0,Anderson
4331,38.0,2067.0,914.0,2717.0,853.0,1.7641,<1H OCEAN,250000.0,Hollywood
6811,19.0,2528.0,554.0,2332.0,492.0,3.7766,<1H OCEAN,177000.0,Las Lomas
1005,42.0,1185.0,358.0,1038.0,299.0,0.9951,INLAND,48000.0,Bakersfield
624,35.0,2345.0,607.0,2042.0,565.0,2.5955,<1H OCEAN,139700.0,View Park-Windsor Hills
4143,31.0,1487.0,280.0,854.0,301.0,5.2312,NEAR BAY,197600.0,Cherryland
6844,24.0,1698.0,297.0,676.0,273.0,5.2017,<1H OCEAN,364600.0,La Habra
11252,50.0,2189.0,460.0,1097.0,469.0,2.4583,<1H OCEAN,120900.0,View Park-Windsor Hills
2843,34.0,617.0,189.0,810.0,180.0,1.9766,<1H OCEAN,162500.0,Lennox
9705,29.0,1687.0,327.0,864.0,334.0,2.4943,INLAND,81900.0,Biggs
9812,32.0,3724.0,899.0,1912.0,791.0,3.5711,<1H OCEAN,312700.0,North Hollywood
893,18.0,1632.0,367.0,769.0,330.0,3.1029,INLAND,71700.0,Marysville
1211,30.0,1480.0,294.0,1126.0,301.0,4.983,NEAR BAY,166700.0,East Palo Alto
12291,28.0,2879.0,659.0,1661.0,554.0,2.066,INLAND,88100.0,Bloomington
2096,50.0,1966.0,413.0,985.0,403.0,2.3506,<1H OCEAN,136100.0,Santa Maria
2006,42.0,1482.0,310.0,1052.0,317.0,3.9469,<1H OCEAN,158200.0,East Rancho Dominguez
12443,8.0,1289.0,235.0,867.0,239.0,4.6821,INLAND,138500.0,Manteca
5097,38.0,2284.0,511.0,2451.0,504.0,3.3125,<1H OCEAN,159100.0,Santa Ana
2986,43.0,2104.0,388.0,1137.0,403.0,4.9236,<1H OCEAN,238000.0,Cambrian Park
12543,30.0,414.0,54.0,137.0,50.0,4.975,NEAR BAY,311100.0,San Leandro
4220,24.0,4232.0,1092.0,2688.0,1035.0,2.52,<1H OCEAN,146000.0,Paramount
10844,6.0,4863.0,920.0,3010.0,828.0,3.9508,INLAND,104200.0,Cathedral City
4208,26.0,1921.0,250.0,725.0,253.0,7.6933,<1H OCEAN,405900.0,Cambrian Park
5883,25.0,5321.0,967.0,1969.0,903.0,5.0102,<1H OCEAN,340100.0,Rossmoor
3039,23.0,2248.0,489.0,1132.0,444.0,1.6429,INLAND,80400.0,Redding
6209,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,NEAR OCEAN,229200.0,Capitola
14393,29.0,2702.0,680.0,1360.0,642.0,3.1127,INLAND,233000.0,Pleasanton
11525,14.0,4042.0,1298.0,2323.0,1158.0,2.0651,<1H OCEAN,135400.0,Santa Rosa
7439,16.0,1170.0,178.0,566.0,181.0,5.2522,INLAND,125300.0,Merced
5819,41.0,98.0,20.0,68.0,19.0,2.225,NEAR OCEAN,212500.0,San Bruno
13975,10.0,2907.0,559.0,1681.0,531.0,3.8594,INLAND,141000.0,Littlerock
10147,34.0,2424.0,468.0,1293.0,444.0,3.275,<1H OCEAN,189900.0,La Mirada
5206,16.0,2573.0,427.0,1273.0,426.0,5.9508,INLAND,181100.0,Quartz Hill
2150,16.0,1765.0,289.0,743.0,280.0,4.9744,<1H OCEAN,209700.0,La Mesa
1837,22.0,2964.0,829.0,2639.0,771.0,2.4833,<1H OCEAN,157500.0,Anaheim
14322,36.0,2922.0,652.0,2392.0,629.0,2.8661,INLAND,124000.0,Pomona
8793,17.0,1498.0,331.0,574.0,242.0,2.0268,INLAND,94200.0,Weaverville
13901,18.0,7397.0,1137.0,3126.0,1115.0,6.4994,INLAND,323000.0,Pleasanton
275,25.0,2450.0,618.0,1054.0,578.0,3.6375,<1H OCEAN,262500.0,North Hollywood
482,42.0,3321.0,688.0,1346.0,658.0,2.4618,INLAND,101300.0,Florin
8952,38.0,833.0,206.0,570.0,182.0,1.8333,NEAR OCEAN,127100.0,National City
1454,25.0,2549.0,675.0,2053.0,648.0,2.0875,INLAND,83100.0,Lodi
9302,16.0,2216.0,458.0,1135.0,424.0,2.7316,INLAND,97500.0,Gustine
921,46.0,1746.0,447.0,1296.0,392.0,2.3929,<1H OCEAN,156800.0,Commerce
5765,47.0,2085.0,464.0,1346.0,402.0,1.2679,INLAND,56700.0,Parkway
8066,36.0,1371.0,250.0,666.0,257.0,5.0795,<1H OCEAN,243300.0,Los Alamitos
8783,27.0,3885.0,661.0,1537.0,606.0,6.6085,<1H OCEAN,344700.0,Sunnyvale
9471,28.0,3274.0,571.0,1424.0,521.0,4.4167,<1H OCEAN,247300.0,West Hills
4473,42.0,1140.0,300.0,643.0,252.0,3.3958,<1H OCEAN,178400.0,North Hollywood
1701,44.0,448.0,116.0,504.0,96.0,1.875,<1H OCEAN,98600.0,Huntington Park
5392,42.0,525.0,111.0,444.0,120.0,2.6771,INLAND,67000.0,San Bernardino
2833,38.0,2139.0,343.0,809.0,340.0,5.5636,NEAR BAY,268800.0,Saranap
8482,26.0,1638.0,457.0,1155.0,437.0,3.4227,<1H OCEAN,143800.0,South Pasadena
7140,51.0,1485.0,386.0,880.0,385.0,2.7431,NEAR BAY,307100.0,San Francisco
895,33.0,2557.0,731.0,2286.0,700.0,2.3041,<1H OCEAN,149100.0,East Rancho Dominguez
7090,41.0,2125.0,591.0,1604.0,555.0,2.9943,NEAR OCEAN,190600.0,Signal Hill
7996,28.0,3855.0,922.0,2517.0,874.0,3.505,<1H OCEAN,204300.0,Monterey Park
12389,29.0,1868.0,291.0,764.0,284.0,4.825,NEAR BAY,195100.0,Yountville
10974,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN,272800.0,Tustin
7244,16.0,1489.0,262.0,945.0,263.0,7.3861,<1H OCEAN,267000.0,Milpitas
9540,15.0,1786.0,299.0,727.0,293.0,5.0527,<1H OCEAN,231400.0,Dana Point
12310,25.0,2615.0,368.0,935.0,366.0,6.6727,NEAR BAY,305100.0,Concord
4893,14.0,1924.0,926.0,2226.0,792.0,2.2552,<1H OCEAN,265900.0,Silver Lake
7068,49.0,1230.0,279.0,669.0,269.0,3.9038,<1H OCEAN,308300.0,Culver City
12138,34.0,1950.0,407.0,1029.0,376.0,2.5197,INLAND,82300.0,Gerber
6821,30.0,4648.0,1252.0,2524.0,1089.0,1.3177,INLAND,74300.0,West Sacramento
11093,35.0,1963.0,310.0,919.0,297.0,4.7583,<1H OCEAN,258600.0,Van Nuys
14203,17.0,3275.0,599.0,2422.0,637.0,3.7092,<1H OCEAN,190500.0,Fillmore
10766,49.0,1340.0,281.0,660.0,284.0,4.163,NEAR OCEAN,393800.0,San Mateo
6350,38.0,1756.0,396.0,837.0,401.0,1.9122,INLAND,55500.0,Marysville
10141,34.0,2633.0,471.0,1313.0,428.0,4.0909,<1H OCEAN,232900.0,Canoga Park
10312,4.0,3226.0,838.0,1666.0,800.0,4.1652,<1H OCEAN,184500.0,Irvine
9495,19.0,3351.0,589.0,1578.0,542.0,3.2917,INLAND,160100.0,Minkler
7763,23.0,2630.0,404.0,1184.0,385.0,5.2955,<1H OCEAN,247600.0,Casa Conejo
13471,36.0,1080.0,201.0,719.0,201.0,4.2679,<1H OCEAN,175800.0,Norwalk
3022,42.0,2050.0,434.0,1073.0,416.0,2.375,<1H OCEAN,141000.0,Roseland
12995,33.0,32.0,18.0,96.0,36.0,4.5938,NEAR OCEAN,112500.0,Long Beach
8363,21.0,3770.0,491.0,1410.0,446.0,6.7685,<1H OCEAN,294700.0,Granite Hills
14047,5.0,1569.0,199.0,713.0,209.0,6.6779,INLAND,223900.0,Fairfield
1856,36.0,1327.0,209.0,613.0,230.0,3.8672,INLAND,111400.0,Arden-Arcade
13325,26.0,1904.0,292.0,945.0,303.0,5.6784,<1H OCEAN,232400.0,Villa Park
289,26.0,1741.0,323.0,1007.0,339.0,4.7069,<1H OCEAN,234800.0,Cambrian Park
12290,26.0,2532.0,421.0,1274.0,441.0,5.3559,<1H OCEAN,235800.0,Westminster
4057,7.0,3686.0,733.0,1612.0,672.0,3.197,NEAR OCEAN,367100.0,Encinitas
9744,46.0,2173.0,510.0,1343.0,476.0,2.025,<1H OCEAN,135500.0,View Park-Windsor Hills
4338,24.0,3409.0,804.0,1939.0,739.0,1.7303,INLAND,74000.0,San Jacinto
9100,14.0,753.0,193.0,421.0,153.0,4.2463,NEAR BAY,266700.0,Mountain View
5651,37.0,1828.0,460.0,1075.0,453.0,4.337,<1H OCEAN,360600.0,Marina del Rey
7594,34.0,2165.0,355.0,776.0,339.0,5.2971,NEAR BAY,442100.0,Mountain View
2275,8.0,2029.0,387.0,1000.0,364.0,4.0109,INLAND,125900.0,Rancho Calaveras
14294,34.0,3712.0,667.0,1521.0,632.0,4.8125,<1H OCEAN,387800.0,Huntington Beach
111,18.0,3597.0,664.0,1321.0,593.0,5.3077,<1H OCEAN,351400.0,Buena Vista
870,31.0,1744.0,720.0,2034.0,633.0,2.2684,<1H OCEAN,193800.0,Silver Lake
4738,35.0,1691.0,367.0,1265.0,378.0,3.5855,<1H OCEAN,174300.0,Buena Park
10560,38.0,3115.0,622.0,1238.0,606.0,2.6083,INLAND,67000.0,Tulare
11166,12.0,3848.0,689.0,2008.0,683.0,2.6352,INLAND,92200.0,Cottonwood
6921,36.0,3679.0,613.0,1366.0,581.0,4.5,INLAND,151400.0,Modesto
10908,23.0,1619.0,447.0,1025.0,415.0,1.858,NEAR OCEAN,67500.0,Chula Vista
1424,32.0,2436.0,504.0,2839.0,516.0,4.5607,<1H OCEAN,182100.0,Fountain Valley
2402,33.0,3713.0,718.0,2106.0,720.0,4.0023,<1H OCEAN,185500.0,Glendora
