,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
132,12.0,2238.0,682.0,1882.0,611.0,2.9,<1H OCEAN,208300.0,Burbank
4690,32.0,4071.0,888.0,1900.0,874.0,3.2792,NEAR OCEAN,220500.0,Ventura
9476,21.0,4650.0,733.0,2014.0,704.0,5.6233,NEAR OCEAN,322000.0,Pasatiempo
14301,10.0,3597.0,661.0,1132.0,639.0,3.9375,<1H OCEAN,269200.0,Kenwood
10476,25.0,394.0,94.0,155.0,83.0,2.233,INLAND,55000.0,Gold River
12028,25.0,5775.0,1149.0,2637.0,1117.0,5.4968,<1H OCEAN,379800.0,Redondo Beach
4706,24.0,4157.0,951.0,2734.0,879.0,2.7981,INLAND,92100.0,Lincoln Village
11670,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,<1H OCEAN,491200.0,Covina
3498,49.0,1690.0,307.0,770.0,294.0,4.5913,NEAR OCEAN,259700.0,Daly City
9519,43.0,1810.0,343.0,988.0,307.0,3.8203,<1H OCEAN,176000.0,La Canada Flintridge
12748,29.0,2806.0,552.0,1242.0,540.0,3.5958,INLAND,88800.0,Fresno
11644,37.0,1375.0,260.0,951.0,272.0,3.2083,<1H OCEAN,195200.0,West Covina
2849,34.0,946.0,254.0,1101.0,239.0,1.7396,<1H OCEAN,105900.0,Florence-Graham
1874,24.0,4841.0,894.0,2656.0,920.0,6.0573,<1H OCEAN,254500.0,Santa Clara
8785,13.0,2604.0,443.0,978.0,417.0,2.933,INLAND,170700.0,Valle Vista
8243,16.0,893.0,164.0,548.0,155.0,3.6875,INLAND,121900.0,East Oakdale
9532,36.0,1583.0,411.0,1097.0,350.0,4.0737,<1H OCEAN,238200.0,Lawndale
4710,28.0,2399.0,436.0,1613.0,429.0,3.6339,<1H OCEAN,220100.0,Cerritos
7305,35.0,1518.0,279.0,857.0,251.0,3.6917,<1H OCEAN,197500.0,Bellflower
10929,11.0,5500.0,956.0,2827.0,946.0,4.1071,INLAND,145800.0,Orangevale
14035,19.0,3173.0,678.0,2204.0,606.0,2.1484,<1H OCEAN,129200.0,Good Hope
9506,4.0,5027.0,797.0,1869.0,686.0,3.5507,INLAND,186100.0,Victorville
6017,50.0,2285.0,403.0,837.0,353.0,2.5417,NEAR OCEAN,85400.0,Cutten
12855,16.0,865.0,123.0,403.0,130.0,5.7396,INLAND,308700.0,Gilroy
2639,10.0,3208.0,636.0,1395.0,582.0,3.4455,<1H OCEAN,190500.0,Escondido
3075,20.0,1903.0,395.0,919.0,359.0,2.6765,INLAND,96400.0,Lincoln Village
10105,48.0,2566.0,571.0,1421.0,563.0,3.6579,<1H OCEAN,318600.0,Silver Lake
657,16.0,1328.0,187.0,607.0,197.0,5.0366,<1H OCEAN,257800.0,Rohnert Park
527,29.0,2677.0,691.0,1880.0,664.0,2.1864,<1H OCEAN,143200.0,Roseland
13297,10.0,5469.0,950.0,3083.0,906.0,5.9399,<1H OCEAN,241900.0,Seven Trees
2326,16.0,2777.0,503.0,1432.0,500.0,2.5592,INLAND,75900.0,Redding
12859,21.0,5322.0,908.0,3011.0,895.0,5.5936,<1H OCEAN,386800.0,San Martin
10741,36.0,3791.0,746.0,2258.0,672.0,3.2067,INLAND,124700.0,Mira Loma
4610,38.0,2254.0,535.0,951.0,487.0,3.0812,NEAR BAY,233100.0,Piedmont
5491,29.0,3260.0,783.0,1969.0,737.0,3.5268,<1H OCEAN,215500.0,Artesia
6006,37.0,2740.0,504.0,1468.0,479.0,4.5368,<1H OCEAN,168800.0,Westmont
7457,36.0,1805.0,288.0,882.0,308.0,5.3054,<1H OCEAN,273500.0,Whittier
7440,43.0,1949.0,464.0,1216.0,457.0,3.3214,<1H OCEAN,209300.0,Monterey Park
6641,6.0,80.0,16.0,66.0,21.0,3.125,INLAND,65000.0,Greenfield
11733,35.0,1150.0,185.0,741.0,178.0,5.741,<1H OCEAN,220600.0,San Fernando
5210,37.0,4943.0,851.0,2164.0,788.0,4.1071,<1H OCEAN,311300.0,Santa Ana
1092,46.0,206.0,44.0,134.0,51.0,4.15,NEAR BAY,265000.0,Palo Alto
9005,35.0,1934.0,307.0,905.0,315.0,5.5101,<1H OCEAN,267400.0,Canoga Park
10960,36.0,15.0,5.0,15.0,6.0,0.4999,<1H OCEAN,162500.0,La Mirada
10628,19.0,3490.0,816.0,2818.0,688.0,2.8977,INLAND,126200.0,Upland
13859,27.0,698.0,116.0,391.0,126.0,5.9177,<1H OCEAN,267600.0,Brea
9450,18.0,1544.0,272.0,825.0,286.0,4.3229,INLAND,327300.0,Mountain House
10869,41.0,1621.0,279.0,756.0,277.0,5.0594,<1H OCEAN,346000.0,El Segundo
7303,35.0,620.0,122.0,381.0,124.0,3.7917,<1H OCEAN,183900.0,Bellflower
284,29.0,2049.0,330.0,787.0,309.0,3.7414,INLAND,98500.0,Parkway
4767,14.0,5622.0,861.0,3108.0,821.0,5.7763,INLAND,206700.0,Los Serranos
4139,25.0,3472.0,956.0,2267.0,944.0,2.7727,<1H OCEAN,235600.0,Santa Clara
500,18.0,4224.0,632.0,1907.0,641.0,4.8226,INLAND,139900.0,Woodland
7526,19.0,1791.0,367.0,327.0,185.0,3.3625,INLAND,100000.0,Borrego Springs
1032,38.0,1349.0,344.0,547.0,309.0,3.2159,<1H OCEAN,383300.0,West Hollywood
3900,50.0,1655.0,256.0,672.0,260.0,4.2554,<1H OCEAN,194300.0,View Park-Windsor Hills
979,38.0,1764.0,397.0,987.0,354.0,2.4333,NEAR BAY,98200.0,San Leandro
13406,26.0,4297.0,1037.0,3596.0,967.0,3.045,<1H OCEAN,184000.0,Garden Grove
5821,36.0,2879.0,480.0,1235.0,455.0,4.9801,NEAR BAY,241500.0,Castro Valley
6879,22.0,2483.0,528.0,1478.0,492.0,4.0878,NEAR BAY,164400.0,Napa
7336,13.0,3853.0,761.0,1685.0,669.0,3.9024,INLAND,122400.0,Grand Terrace
1981,14.0,3249.0,937.0,1929.0,838.0,2.8588,<1H OCEAN,92500.0,Poway
4896,26.0,3266.0,491.0,1222.0,533.0,5.37,NEAR BAY,275400.0,San Leandro
683,33.0,1097.0,254.0,627.0,253.0,1.2794,INLAND,50700.0,Chowchilla
9096,25.0,2239.0,361.0,928.0,353.0,4.4474,NEAR BAY,203700.0,Rodeo
7779,24.0,4165.0,646.0,2194.0,658.0,6.0661,NEAR OCEAN,234800.0,Saticoy
5296,32.0,2388.0,591.0,1009.0,556.0,5.2121,<1H OCEAN,466700.0,Marina del Rey
10970,26.0,5359.0,1508.0,1829.0,1393.0,1.7675,<1H OCEAN,61300.0,Rossmoor
14307,28.0,3998.0,765.0,1614.0,698.0,2.8125,INLAND,113400.0,Ione
7621,37.0,2680.0,736.0,1925.0,667.0,1.4097,NEAR BAY,84600.0,Alameda
5880,31.0,1648.0,484.0,898.0,457.0,1.5844,NEAR OCEAN,162500.0,Long Beach
398,42.0,900.0,239.0,506.0,231.0,1.2813,INLAND,87500.0,Sacramento
204,17.0,4461.0,585.0,2095.0,580.0,7.6709,<1H OCEAN,319500.0,Fountain Valley
10500,14.0,2731.0,578.0,1109.0,551.0,3.1382,<1H OCEAN,139700.0,Seven Trees
4916,24.0,4369.0,1353.0,3123.0,1247.0,2.0571,NEAR OCEAN,152300.0,Chula Vista
536,22.0,1999.0,415.0,967.0,320.0,4.4583,INLAND,253900.0,Byron
3795,14.0,2369.0,604.0,1546.0,464.0,3.7969,<1H OCEAN,159400.0,Norwalk
9216,27.0,2278.0,479.0,995.0,449.0,2.5148,INLAND,110200.0,Modesto
10502,21.0,1839.0,324.0,871.0,307.0,3.4459,INLAND,198800.0,Corona
11364,44.0,2663.0,511.0,1277.0,462.0,4.3194,<1H OCEAN,199500.0,Lakewood
11988,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,INLAND,103000.0,Mentone
9694,30.0,1417.0,589.0,1615.0,540.0,1.3867,<1H OCEAN,193800.0,Echo Park
9669,33.0,2275.0,469.0,1691.0,459.0,2.7452,INLAND,98100.0,Riverside
6269,36.0,998.0,178.0,531.0,183.0,4.0208,NEAR BAY,191500.0,San Leandro
10061,17.0,2334.0,537.0,1662.0,535.0,3.0147,<1H OCEAN,217000.0,Buena Park
9740,49.0,1657.0,266.0,613.0,270.0,5.7837,NEAR OCEAN,378100.0,Millbrae
7041,39.0,2427.0,401.0,1178.0,408.0,5.9629,NEAR BAY,352700.0,North Fair Oaks
12214,9.0,1961.0,595.0,966.0,275.0,3.8125,INLAND,96700.0,Indio
7160,36.0,1725.0,295.0,799.0,306.0,5.0874,NEAR OCEAN,368500.0,San Pedro
4427,46.0,118.0,17.0,6532.0,13.0,4.2639,NEAR OCEAN,350000.0,San Luis Obispo
9948,35.0,1791.0,322.0,988.0,304.0,4.5769,NEAR BAY,254500.0,San Francisco
1011,43.0,88.0,21.0,119.0,19.0,1.725,INLAND,67500.0,Sacramento
9797,23.0,3481.0,641.0,1952.0,682.0,4.26,<1H OCEAN,189400.0,San Fernando
3905,8.0,4874.0,627.0,2070.0,619.0,8.1117,<1H OCEAN,410200.0,Yorba Linda
4656,5.0,7017.0,935.0,2427.0,867.0,10.1154,NEAR OCEAN,477700.0,Huntington Beach
12219,32.0,2134.0,328.0,903.0,322.0,6.359,<1H OCEAN,341900.0,Cupertino
8984,14.0,3032.0,999.0,1691.0,841.0,2.2,<1H OCEAN,210000.0,Hollywood
479,21.0,44.0,33.0,64.0,27.0,0.8571,INLAND,25000.0,Yuma
10479,23.0,5554.0,995.0,2408.0,936.0,5.3886,<1H OCEAN,331900.0,Midway City
2656,43.0,1934.0,303.0,847.0,300.0,4.7381,NEAR OCEAN,347400.0,San Bruno
4697,32.0,1978.0,536.0,826.0,470.0,2.5114,INLAND,212200.0,Mayflower Village
1886,32.0,1254.0,399.0,1281.0,386.0,2.2976,<1H OCEAN,155700.0,Lennox
9428,45.0,995.0,238.0,630.0,237.0,1.925,NEAR BAY,74100.0,San Leandro
9938,49.0,2792.0,690.0,1301.0,648.0,3.2917,NEAR OCEAN,307400.0,Signal Hill
2103,16.0,6123.0,1989.0,2853.0,1789.0,4.425,NEAR OCEAN,336400.0,Hermosa Beach
2196,15.0,2701.0,576.0,1245.0,513.0,3.3269,INLAND,81900.0,Ridgecrest
7717,13.0,4808.0,848.0,2568.0,762.0,3.6583,<1H OCEAN,183200.0,Windsor
1822,4.0,9018.0,1572.0,4438.0,1498.0,4.988,<1H OCEAN,263700.0,Fairbanks Ranch
11578,6.0,454.0,102.0,213.0,43.0,10.9704,<1H OCEAN,483300.0,Trabuco Canyon
13187,18.0,7962.0,1652.0,2009.0,921.0,3.3897,INLAND,230200.0,Palm Springs
12486,23.0,3546.0,553.0,1533.0,518.0,5.276,NEAR OCEAN,224500.0,Carlsbad
4937,27.0,1342.0,547.0,844.0,484.0,1.1194,INLAND,95800.0,Riverside
5666,13.0,1161.0,289.0,630.0,296.0,3.3438,<1H OCEAN,333300.0,Irvine
6853,44.0,1442.0,285.0,859.0,292.0,4.5833,<1H OCEAN,197300.0,La Crescenta-Montrose
4454,17.0,5781.0,924.0,2585.0,915.0,5.343,<1H OCEAN,231900.0,Fountain Valley
9329,44.0,2532.0,621.0,961.0,550.0,3.9352,NEAR OCEAN,406900.0,Seal Beach
2592,34.0,1879.0,265.0,729.0,263.0,7.7072,NEAR BAY,443800.0,Alamo
3113,8.0,2628.0,428.0,1158.0,393.0,5.3002,INLAND,191700.0,Country Club
9874,36.0,1987.0,387.0,1065.0,347.0,4.0446,<1H OCEAN,172200.0,Graton
12311,10.0,6227.0,1164.0,2909.0,1077.0,4.106,INLAND,115900.0,West Sacramento
7638,20.0,1042.0,183.0,509.0,175.0,2.9815,INLAND,73000.0,Porterville
13046,10.0,10856.0,2278.0,6474.0,2199.0,3.851,INLAND,137200.0,Los Serranos
5840,18.0,4486.0,723.0,1600.0,697.0,3.8651,INLAND,189700.0,Vacaville
11237,24.0,1702.0,447.0,1240.0,417.0,2.4091,<1H OCEAN,115500.0,Santa Maria
2447,25.0,2768.0,850.0,1558.0,784.0,3.6976,<1H OCEAN,360000.0,"Westwood, Los Angeles"
14426,45.0,845.0,155.0,343.0,136.0,2.125,INLAND,62000.0,Colusa
267,26.0,18.0,3.0,5.0,3.0,0.536,INLAND,275000.0,Blythe
7793,37.0,1403.0,369.0,1587.0,331.0,2.8258,NEAR BAY,232800.0,North Fair Oaks
10750,41.0,941.0,233.0,973.0,253.0,1.9583,<1H OCEAN,102300.0,Compton
5473,44.0,2702.0,770.0,3260.0,721.0,2.3575,<1H OCEAN,144800.0,East Los Angeles
6244,36.0,3331.0,643.0,1903.0,622.0,3.6974,NEAR OCEAN,122000.0,Lemon Grove
2205,43.0,2167.0,464.0,977.0,461.0,3.125,NEAR OCEAN,192200.0,San Diego
11526,14.0,2324.0,754.0,1026.0,677.0,1.722,<1H OCEAN,150000.0,Santa Rosa
7362,18.0,9374.0,1780.0,1678.0,919.0,3.9737,INLAND,235600.0,Palm Springs
14192,30.0,1408.0,326.0,1184.0,324.0,1.7165,INLAND,59100.0,Dinuba
5235,45.0,1128.0,240.0,702.0,270.0,3.6719,NEAR BAY,134100.0,San Pablo
12944,17.0,9559.0,1911.0,5279.0,1844.0,5.1515,<1H OCEAN,318900.0,Montebello
13443,12.0,1086.0,294.0,870.0,290.0,2.4213,NEAR OCEAN,132500.0,Imperial Beach
7956,26.0,1417.0,264.0,817.0,261.0,4.875,<1H OCEAN,230400.0,Fountain Valley
4276,37.0,1519.0,331.0,613.0,315.0,3.0179,<1H OCEAN,272500.0,Burbank
2484,40.0,930.0,199.0,564.0,184.0,1.3281,NEAR BAY,113300.0,Alameda
429,42.0,819.0,233.0,899.0,228.0,1.1346,<1H OCEAN,85400.0,Willowbrook
4495,45.0,3075.0,754.0,1635.0,723.0,2.2721,NEAR BAY,139800.0,Napa
542,29.0,4148.0,635.0,1638.0,627.0,6.912,NEAR OCEAN,457200.0,San Carlos
4230,11.0,1294.0,314.0,713.0,290.0,1.5433,INLAND,50400.0,Hanford
4092,33.0,1054.0,209.0,400.0,161.0,7.7773,NEAR OCEAN,456300.0,Half Moon Bay
10772,41.0,2048.0,439.0,1191.0,429.0,3.8,<1H OCEAN,222500.0,Hawthorne
7283,39.0,2810.0,670.0,1109.0,624.0,3.25,<1H OCEAN,355000.0,West Hollywood
8406,37.0,1199.0,351.0,782.0,296.0,1.6515,INLAND,61600.0,Barstow
10667,32.0,1696.0,438.0,1639.0,376.0,2.0357,<1H OCEAN,107300.0,East Rancho Dominguez
2712,31.0,3894.0,1017.0,3590.0,962.0,2.0437,<1H OCEAN,137200.0,West Athens
7615,35.0,1729.0,438.0,1308.0,412.0,2.5321,<1H OCEAN,197200.0,Monterey Park
9391,36.0,1465.0,346.0,1147.0,324.0,1.7262,<1H OCEAN,88800.0,Willowbrook
3524,30.0,1927.0,393.0,996.0,374.0,2.2357,<1H OCEAN,72300.0,Rio Dell
11105,23.0,4166.0,756.0,2082.0,743.0,4.4107,<1H OCEAN,213400.0,Santa Clarita
9161,34.0,1060.0,276.0,1215.0,250.0,2.0804,<1H OCEAN,84700.0,Compton
7998,13.0,2578.0,551.0,1680.0,528.0,4.825,NEAR BAY,222000.0,Union City
11938,18.0,4813.0,849.0,2333.0,843.0,4.175,INLAND,144400.0,Elk Grove
1770,36.0,1514.0,453.0,1496.0,448.0,2.1044,<1H OCEAN,148200.0,Huntington Park
2330,13.0,2020.0,535.0,959.0,486.0,5.2601,NEAR BAY,292700.0,Oakland
11675,17.0,1457.0,289.0,591.0,235.0,5.5785,NEAR OCEAN,284100.0,Boulder Creek
612,24.0,1610.0,324.0,909.0,323.0,1.8661,INLAND,59800.0,Thermalito
7981,28.0,1208.0,232.0,535.0,232.0,2.3523,INLAND,94700.0,Oakdale
12533,28.0,2332.0,395.0,1041.0,344.0,3.7125,INLAND,116800.0,Live Oak
4558,29.0,883.0,187.0,326.0,136.0,1.7273,INLAND,58200.0,Clearlake
3938,16.0,1547.0,418.0,940.0,400.0,1.5613,INLAND,72500.0,Yuba City
6038,45.0,2929.0,755.0,1635.0,652.0,2.9375,<1H OCEAN,273000.0,West Carson
2858,28.0,2040.0,297.0,848.0,280.0,6.7612,<1H OCEAN,323700.0,Thousand Oaks
415,41.0,1512.0,400.0,1690.0,367.0,3.055,<1H OCEAN,167000.0,South Gate
9711,36.0,1253.0,259.0,932.0,249.0,2.1635,INLAND,110400.0,Shafter
6559,19.0,3170.0,444.0,1344.0,452.0,6.1183,INLAND,221600.0,Fair Oaks
8399,41.0,1182.0,346.0,1644.0,346.0,2.1473,<1H OCEAN,115100.0,Florence-Graham
9453,5.0,3178.0,631.0,1467.0,581.0,5.2541,<1H OCEAN,237100.0,North Tustin
5782,16.0,2629.0,491.0,1265.0,485.0,4.5066,INLAND,140200.0,La Riviera
7544,26.0,1777.0,555.0,1966.0,497.0,3.0472,NEAR OCEAN,211000.0,North Fair Oaks
12287,38.0,1810.0,371.0,1257.0,354.0,3.8355,INLAND,111700.0,Upland
1331,34.0,1226.0,180.0,359.0,167.0,3.8068,INLAND,150400.0,Arden-Arcade
4407,43.0,2373.0,481.0,1247.0,454.0,4.0985,NEAR OCEAN,283200.0,Daly City
3231,22.0,2614.0,453.0,1240.0,462.0,6.0712,<1H OCEAN,271800.0,Cambrian Park
7670,17.0,2791.0,579.0,1467.0,583.0,5.7415,<1H OCEAN,321900.0,Hermosa Beach
7920,14.0,2284.0,622.0,342.0,137.0,3.0921,INLAND,87500.0,Mammoth Lakes
2475,22.0,3205.0,429.0,1083.0,410.0,8.1844,NEAR OCEAN,406300.0,La Jolla
669,37.0,1768.0,314.0,802.0,290.0,5.0784,<1H OCEAN,295900.0,Lawndale
3632,27.0,3708.0,718.0,1921.0,721.0,4.375,<1H OCEAN,210400.0,East La Mirada
4485,35.0,2899.0,429.0,1251.0,429.0,6.1049,INLAND,297200.0,Glendora
7136,43.0,2122.0,524.0,1510.0,436.0,2.2273,<1H OCEAN,123300.0,View Park-Windsor Hills
6680,28.0,26.0,3.0,29.0,9.0,8.0,NEAR OCEAN,275000.0,Oxnard Shores
12462,25.0,3906.0,660.0,1809.0,622.0,5.6765,<1H OCEAN,265100.0,Huntington Beach
14287,25.0,7778.0,1493.0,4674.0,1451.0,5.4694,NEAR OCEAN,272400.0,Broadmoor
8094,37.0,2236.0,372.0,974.0,379.0,3.2016,INLAND,97000.0,Chico
1988,26.0,2012.0,315.0,872.0,335.0,5.4067,NEAR OCEAN,277500.0,La Jolla
7467,20.0,2439.0,474.0,1219.0,497.0,5.9619,<1H OCEAN,335900.0,Lawndale
1426,38.0,3335.0,921.0,3612.0,887.0,2.125,<1H OCEAN,118800.0,Florence-Graham
5988,27.0,891.0,183.0,513.0,171.0,6.0,<1H OCEAN,381500.0,Newport Beach
5500,25.0,2472.0,450.0,1301.0,467.0,5.0699,<1H OCEAN,266100.0,Westminster
4093,29.0,3422.0,713.0,2775.0,644.0,1.7075,NEAR OCEAN,86900.0,National City
433,8.0,2756.0,343.0,1045.0,340.0,8.5957,<1H OCEAN,444100.0,Escondido
6153,25.0,1719.0,331.0,1098.0,324.0,3.625,INLAND,121800.0,Montclair
8294,36.0,1814.0,350.0,886.0,347.0,3.4868,<1H OCEAN,208400.0,Bellflower
13362,17.0,1897.0,433.0,1207.0,384.0,1.8021,INLAND,55900.0,Clovis
8977,19.0,1752.0,328.0,873.0,336.0,3.8068,<1H OCEAN,201600.0,Novato
4568,32.0,2248.0,460.0,1191.0,419.0,5.606,<1H OCEAN,288900.0,Campbell
9175,26.0,1820.0,374.0,1001.0,324.0,2.1797,INLAND,156300.0,Julian
7915,22.0,2927.0,637.0,2546.0,618.0,2.7153,<1H OCEAN,114300.0,Soledad
10330,6.0,1868.0,289.0,750.0,247.0,4.3833,<1H OCEAN,307600.0,Murrieta Hot Springs
3106,38.0,1130.0,228.0,699.0,241.0,2.65,NEAR OCEAN,167600.0,La Mesa
5709,25.0,1949.0,459.0,602.0,428.0,2.7601,<1H OCEAN,72500.0,Laguna Hills
7314,24.0,2826.0,547.0,1738.0,546.0,6.0494,<1H OCEAN,240400.0,Midway City
1895,31.0,3388.0,1059.0,3558.0,957.0,2.4049,<1H OCEAN,159000.0,Cudahy
2706,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,INLAND,143100.0,Redlands
3743,28.0,4430.0,928.0,2131.0,885.0,4.9384,<1H OCEAN,378100.0,Redondo Beach
3760,23.0,3499.0,722.0,1480.0,634.0,3.86,<1H OCEAN,300000.0,Dana Point
5236,44.0,1788.0,368.0,933.0,329.0,2.875,NEAR BAY,133400.0,San Pablo
10852,13.0,2307.0,386.0,925.0,347.0,3.1326,INLAND,119800.0,Oakhurst
3838,37.0,3107.0,903.0,3456.0,734.0,2.182,<1H OCEAN,147500.0,Lennox
13469,3.0,10425.0,2121.0,4432.0,1778.0,3.9032,INLAND,140800.0,Clovis
13334,18.0,3364.0,501.0,1442.0,506.0,6.6854,<1H OCEAN,313000.0,Larkfield-Wikiup
5513,16.0,3185.0,886.0,1550.0,802.0,2.5199,INLAND,149000.0,Fair Oaks
2010,16.0,3072.0,612.0,1283.0,604.0,2.8929,INLAND,115600.0,Mountain View Acres
3211,15.0,1879.0,411.0,755.0,294.0,2.0,INLAND,83300.0,Squaw Valley
7606,16.0,2035.0,564.0,1118.0,503.0,3.2546,<1H OCEAN,187500.0,Stanton
8971,25.0,287.0,57.0,118.0,50.0,2.3056,INLAND,162500.0,East Sonora
1113,38.0,2169.0,688.0,3036.0,639.0,2.3125,<1H OCEAN,148500.0,Lennox
11162,10.0,4300.0,845.0,1480.0,609.0,2.8208,INLAND,139900.0,Arnold
3069,23.0,4925.0,948.0,2530.0,894.0,5.0824,<1H OCEAN,230900.0,Fremont
2255,32.0,719.0,251.0,894.0,208.0,1.8456,NEAR OCEAN,103100.0,San Diego
12483,30.0,3643.0,1197.0,4336.0,1163.0,2.07,<1H OCEAN,154500.0,South Pasadena
5716,35.0,1470.0,241.0,885.0,246.0,4.9239,<1H OCEAN,168800.0,Citrus
7884,29.0,1343.0,223.0,751.0,225.0,3.2391,INLAND,187500.0,Ripon
1999,34.0,2103.0,427.0,1355.0,434.0,4.5795,<1H OCEAN,235300.0,Monterey Park
9987,30.0,3107.0,994.0,3543.0,850.0,1.9387,NEAR OCEAN,141700.0,Long Beach
13251,11.0,7353.0,1482.0,3571.0,1308.0,2.8097,INLAND,130000.0,Rosamond
52,24.0,3756.0,681.0,1586.0,739.0,3.8571,INLAND,90100.0,Fresno
5460,43.0,1464.0,224.0,581.0,232.0,6.2022,<1H OCEAN,365900.0,Ladera Heights
7931,7.0,5059.0,780.0,3253.0,801.0,4.9196,INLAND,140500.0,Rialto
2271,18.0,2127.0,387.0,1547.0,402.0,5.0958,<1H OCEAN,217100.0,Seven Trees
3290,32.0,1377.0,444.0,768.0,422.0,2.2621,<1H OCEAN,187500.0,Glendale
13188,11.0,5330.0,1056.0,2801.0,1028.0,4.763,NEAR OCEAN,232700.0,Saticoy
14112,23.0,1947.0,409.0,866.0,400.0,2.7181,INLAND,156800.0,Carmichael
2297,11.0,1249.0,313.0,625.0,336.0,0.8702,<1H OCEAN,170500.0,View Park-Windsor Hills
9600,43.0,828.0,151.0,446.0,145.0,4.4375,<1H OCEAN,327600.0,Buena Vista
9994,28.0,801.0,399.0,936.0,406.0,2.1875,<1H OCEAN,181300.0,"Westwood, Los Angeles"
2216,31.0,1643.0,499.0,1253.0,499.0,3.1563,<1H OCEAN,267000.0,Santa Barbara
9288,29.0,1938.0,404.0,1487.0,414.0,1.7462,INLAND,51100.0,Tulare
12997,14.0,5058.0,1299.0,3662.0,1193.0,2.3253,NEAR OCEAN,133700.0,Imperial Beach
4591,30.0,2598.0,757.0,2869.0,769.0,2.1377,<1H OCEAN,142300.0,Pasadena
13222,24.0,3044.0,602.0,2541.0,564.0,4.131,INLAND,123800.0,Home Gardens
3473,43.0,2160.0,504.0,1221.0,452.0,2.4821,NEAR OCEAN,140600.0,San Diego
5793,36.0,1967.0,316.0,910.0,306.0,4.4948,<1H OCEAN,190600.0,Downey
11914,16.0,4201.0,786.0,1667.0,724.0,4.8839,INLAND,134100.0,Greenacres
1745,9.0,2435.0,396.0,1194.0,385.0,7.2025,<1H OCEAN,275000.0,Irvine
186,37.0,1738.0,403.0,936.0,366.0,2.4717,INLAND,77100.0,Oakdale
7089,29.0,1315.0,279.0,926.0,249.0,2.9375,<1H OCEAN,144800.0,Nipomo
9526,21.0,3736.0,738.0,2021.0,640.0,4.4545,INLAND,142400.0,Glen Avon
13818,44.0,1346.0,398.0,1204.0,344.0,2.3984,<1H OCEAN,152200.0,South Pasadena
1360,28.0,1617.0,507.0,1158.0,486.0,1.9688,<1H OCEAN,165600.0,Whittier
4066,21.0,1302.0,327.0,1244.0,316.0,2.2054,INLAND,66400.0,Brawley
9731,5.0,4849.0,920.0,2504.0,847.0,3.5391,INLAND,81900.0,California City
13402,14.0,25135.0,4819.0,35682.0,4769.0,2.5729,<1H OCEAN,134400.0,Camp Pendleton North
7886,15.0,4371.0,908.0,1842.0,818.0,2.7797,INLAND,105500.0,Foothill Farms
9323,17.0,1621.0,299.0,1028.0,293.0,5.2722,<1H OCEAN,186900.0,Milpitas
14200,7.0,2232.0,490.0,1274.0,499.0,2.9853,INLAND,74700.0,West Park
4561,31.0,3440.0,574.0,1538.0,537.0,5.5368,NEAR BAY,325900.0,Napa
9258,21.0,2131.0,329.0,1094.0,353.0,4.6648,<1H OCEAN,193000.0,Orcutt
10090,33.0,2873.0,489.0,1946.0,475.0,5.0709,<1H OCEAN,176400.0,Seven Trees
1168,23.0,3172.0,588.0,1467.0,559.0,4.6806,NEAR OCEAN,288900.0,Goleta
4348,10.0,1572.0,232.0,247.0,104.0,5.8453,INLAND,193800.0,Chester
14268,31.0,1852.0,452.0,917.0,359.0,1.725,<1H OCEAN,54300.0,Redway
13042,32.0,3191.0,634.0,1718.0,611.0,4.1548,<1H OCEAN,216600.0,Cypress
3932,39.0,1160.0,191.0,508.0,185.0,5.9539,NEAR OCEAN,379100.0,Belmont
4930,41.0,1125.0,195.0,356.0,181.0,6.1593,NEAR BAY,344000.0,Berkeley
8190,34.0,1696.0,456.0,1609.0,426.0,2.25,INLAND,138500.0,El Monte
8886,34.0,1859.0,323.0,854.0,309.0,3.1906,INLAND,76200.0,Oildale
3960,26.0,2057.0,472.0,1453.0,439.0,2.4113,INLAND,58600.0,Visalia
1679,41.0,2764.0,639.0,2122.0,600.0,1.9643,INLAND,74900.0,Modesto
12060,21.0,3284.0,487.0,1832.0,521.0,5.2773,<1H OCEAN,250800.0,Camarillo
13925,32.0,3817.0,886.0,1888.0,829.0,3.5777,<1H OCEAN,245600.0,La Crescenta-Montrose
7411,47.0,1528.0,331.0,864.0,308.0,1.9732,<1H OCEAN,101000.0,View Park-Windsor Hills
1659,22.0,2334.0,359.0,1298.0,363.0,5.5275,NEAR OCEAN,228900.0,El Rio
11042,2.0,718.0,98.0,119.0,50.0,4.1,INLAND,315000.0,Rancho Cucamonga
489,36.0,1749.0,322.0,855.0,319.0,4.6473,<1H OCEAN,227100.0,Signal Hill
12008,32.0,1650.0,316.0,904.0,295.0,4.0583,NEAR BAY,236200.0,Brisbane
11656,28.0,2875.0,560.0,1608.0,558.0,3.5489,INLAND,106400.0,Modesto
8926,20.0,1901.0,313.0,1258.0,320.0,3.8958,INLAND,126800.0,Turlock
6175,35.0,2122.0,400.0,1189.0,408.0,3.0962,NEAR BAY,124600.0,Vallejo
2171,22.0,3805.0,596.0,2118.0,621.0,6.2892,<1H OCEAN,254200.0,Milpitas
12525,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,<1H OCEAN,191100.0,Escondido
