,latitude,longitude,city_name
4163,33.87,-118.2,East Rancho Dominguez
4164,35.2,-120.66,Pismo Beach
4165,37.71,-122.45,Daly City
4166,37.76,-122.23,Alameda
4167,38.74,-120.83,Placerville
4168,36.69,-121.61,Salinas
4169,38.55,-121.47,Sacramento
4170,32.63,-117.08,Chula Vista
4171,38.29,-122.33,Napa
4172,33.89,-117.97,Buena Park
4173,34.03,-118.44,"Westwood, Los Angeles"
4174,33.84,-116.53,Palm Springs
4175,35.34,-119.05,Bakersfield
4176,37.36,-121.91,San Jose
4177,33.91,-117.91,Brea
4178,34.08,-118.02,El Monte
4179,32.81,-116.83,Harbison Canyon
4180,37.87,-122.27,Berkeley
4181,34.88,-117.02,Barstow
4182,37.76,-122.18,San Leandro
4183,37.39,-122.33,Woodside
4184,34.16,-118.35,Universal City
4185,38.02,-122.16,Martinez
4186,32.79,-117.25,La Jolla
4187,34.07,-118.21,Boyle Heights
4188,37.96,-122.54,Ross
4189,34.01,-118.47,Santa Monica
4190,38.32,-122.3,Napa
4191,40.61,-123.41,Hayfork
4192,34.1,-118.06,Temple City
4193,32.73,-117.08,Lemon Grove
4194,40.47,-122.29,Anderson
4195,33.77,-118.3,Lomita
4196,33.72,-117.2,Sun City
4197,34.18,-118.63,West Hills
4198,39.21,-123.19,Redwood Valley
4199,32.75,-117.12,San Diego
4200,37.74,-121.77,Livermore
4201,34.09,-118.32,Hollywood
4202,33.72,-118.07,Seal Beach
4203,37.66,-122.11,Cherryland
4204,34.06,-117.47,Fontana
4205,34.15,-117.29,San Bernardino
4206,38.66,-121.26,Fair Oaks
4207,36.19,-120.09,Huron
4208,38.27,-122.49,Temelec
4209,38.4,-122.29,Yountville
4210,37.72,-122.43,Daly City
4211,37.83,-122.25,Piedmont
4212,39.53,-121.53,Oroville
4213,32.78,-117.08,La Mesa
4214,37.69,-122.49,Broadmoor
4215,39.16,-121.57,Marysville
4216,34.08,-118.02,El Monte
4217,34.07,-118.28,Silver Lake
4218,37.8,-122.44,San Francisco
4219,41.73,-122.64,Yreka
4220,34.01,-118.16,Commerce
4221,34.06,-117.18,Redlands
4222,33.78,-117.93,Garden Grove
4223,38.5,-120.65,Pine Grove
4224,32.71,-117.1,National City
4225,34.13,-118.24,Glendale
4226,39.09,-120.06,Tahoma
4227,33.79,-117.85,Orange
4228,33.66,-117.98,Huntington Beach
4229,40.59,-124.05,Hydesville
4230,37.55,-121.97,Fremont
4231,36.15,-119.06,Strathmore
4232,34.16,-118.42,Sherman Oaks
4233,38.41,-122.56,Kenwood
4234,34.12,-118.34,Universal City
4235,40.47,-122.33,Anderson
4236,34.03,-118.29,Los Angeles
4237,34.16,-118.39,North Hollywood
4238,37.96,-121.29,Stockton
4239,37.31,-121.8,Seven Trees
4240,33.97,-118.13,Bell Gardens
4241,33.9,-118.22,Compton
4242,39.74,-121.87,Chico
4243,37.93,-122.42,North Richmond
4244,37.74,-121.95,Dublin
4245,40.8,-124.02,Bayside
4246,38.01,-121.82,Antioch
4247,34.17,-118.39,North Hollywood
4248,37.53,-121.93,Fremont
4249,36.21,-119.09,Lindsay
4250,34.86,-120.41,Orcutt
4251,39.92,-122.19,Corning
4252,35.4,-118.99,Oildale
4253,38.14,-121.29,Woodbridge
4254,32.64,-117.06,Chula Vista
4255,33.95,-117.37,Riverside
4256,37.96,-121.27,August
4257,34.17,-118.14,Altadena
4258,34.06,-117.24,Loma Linda
4259,39.78,-121.86,Chico
4260,36.68,-119.41,Minkler
4261,38.54,-121.44,Parkway
4262,37.53,-122.3,Belmont
4263,35.13,-120.63,Grover Beach
4264,33.78,-118.34,Rolling Hills Estates
4265,38.02,-121.89,Pittsburg
4266,36.74,-120.04,Kerman
4267,32.76,-117.05,Lemon Grove
4268,37.71,-121.93,Dublin
4269,36.76,-119.77,Fresno
4270,33.87,-118.37,Lawndale
4271,34.17,-118.16,Pasadena
4272,38.61,-121.32,Carmichael
4273,33.99,-118.28,Florence-Graham
4274,37.74,-122.27,Alameda
4275,35.24,-119.01,Greenfield
4276,37.74,-122.49,Daly City
4277,33.88,-118.12,Bellflower
4278,36.16,-120.1,Huron
4279,38.31,-120.8,Jackson
4280,33.79,-117.86,Orange
4281,34.18,-118.28,North Glendale
4282,34.05,-118.14,Monterey Park
4283,38.13,-122.24,Vallejo
4284,32.78,-117.22,La Jolla
4285,37.61,-120.8,Waterford
4286,38.49,-121.4,Florin
4287,37.72,-122.46,Daly City
4288,36.76,-119.72,Sunnyside
4289,37.74,-122.41,San Francisco
4290,33.86,-118.13,Lakewood
4291,36.78,-119.83,Fresno
4292,33.91,-118.09,Norwalk
4293,36.92,-121.75,Watsonville
4294,33.2,-117.38,Oceanside
4295,41.41,-122.37,Weed
4296,37.91,-122.12,Lafayette
4297,34.07,-118.22,Los Angeles
4298,37.75,-119.55,Yosemite Valley
4299,32.75,-117.11,San Diego
4300,34.27,-118.73,Santa Susana
4301,38.62,-121.32,Carmichael
4302,35.27,-119.07,Greenfield
4303,33.61,-117.66,Mission Viejo
4304,33.2,-117.38,Oceanside
4305,33.99,-118.46,Marina del Rey
4306,32.75,-115.5,Heber
4307,33.81,-117.91,Anaheim
4308,37.95,-121.23,Garden Acres
4309,34.25,-119.23,Oxnard Shores
4310,33.74,-116.9,Valle Vista
4311,37.79,-122.19,Piedmont
4312,33.96,-118.36,Inglewood
4313,38.46,-122.68,Santa Rosa
4314,32.57,-117.09,Imperial Beach
4315,34.14,-117.55,Rancho Cucamonga
4316,37.87,-122.05,Alamo
4317,35.37,-119.02,Bakersfield
4318,37.88,-122.11,Lafayette
4319,34.2,-117.38,Muscoy
4320,37.7,-122.54,Broadmoor
4321,39.5,-123.34,Brooktrails
4322,34.01,-117.35,Highgrove
4323,38.03,-121.25,Morada
4324,34.05,-118.39,Beverly Hills
4325,34.21,-117.1,Running Springs
4326,38.67,-123.01,Cloverdale
4327,33.79,-118.1,Rossmoor
4328,35.38,-119.02,Bakersfield
4329,33.9,-118.3,Gardena
4330,37.99,-122.06,Pacheco
4331,37.37,-121.9,San Jose
4332,36.59,-121.89,Monterey
4333,34.09,-117.93,Irwindale
4334,34.23,-118.66,West Hills
4335,37.79,-122.42,San Francisco
4336,34.03,-118.5,Santa Monica
4337,34.06,-118.43,"Westwood, Los Angeles"
4338,37.79,-122.19,Piedmont
4339,33.88,-118.36,Lawndale
4340,37.06,-121.37,Gilroy
4341,38.62,-121.31,Carmichael
4342,33.79,-118.32,Lomita
4343,34.21,-118.58,Canoga Park
4344,34.04,-118.4,Culver City
4345,37.75,-121.94,Dublin
4346,34.08,-118.35,West Hollywood
4347,33.65,-117.65,Portola Hills
4348,33.93,-117.95,La Habra
4349,33.88,-117.92,Fullerton
4350,32.63,-117.08,Chula Vista
4351,34.12,-117.77,La Verne
4352,33.88,-117.87,Placentia
4353,37.57,-122.35,Burlingame
4354,37.71,-122.46,Daly City
4355,33.17,-117.1,Escondido
4356,38.37,-122.78,Sebastopol
4357,37.38,-120.64,Winton
4358,32.63,-117.09,Chula Vista
4359,33.99,-118.28,Florence-Graham
4360,34.24,-118.26,La Crescenta-Montrose
4361,33.66,-117.95,Costa Mesa
4362,38.57,-121.48,Sacramento
4363,34.25,-118.46,San Fernando
4364,34.18,-118.45,Van Nuys
4365,36.98,-120.06,Madera
4366,32.7,-117.13,San Diego
4367,37.38,-121.86,Alum Rock
4368,37.97,-121.78,Antioch
4369,32.8,-116.96,El Cajon
4370,40.39,-122.29,Cottonwood
4371,33.55,-117.27,Wildomar
4372,34.05,-118.21,Boyle Heights
4373,37.95,-122.52,Larkspur
4374,32.75,-116.87,Jamul
4375,37.66,-121.0,Modesto
4376,40.34,-123.48,Hayfork
4377,34.06,-118.31,Hollywood
4378,38.69,-121.51,Elverta
4379,33.84,-118.03,La Palma
4380,37.62,-122.08,Hayward
4381,37.33,-121.98,Santa Clara
4382,33.92,-118.05,Norwalk
4383,40.17,-122.25,Red Bluff
4384,35.36,-118.99,Bakersfield
4385,34.1,-117.32,Colton
4386,38.36,-122.69,Rohnert Park
4387,33.99,-117.38,Rubidoux
4388,34.25,-117.17,Lake Arrowhead
4389,34.7,-118.09,Lancaster
4390,34.01,-117.69,Chino
4391,38.01,-122.24,Rodeo
4392,38.04,-121.35,Lincoln Village
4393,33.9,-118.18,East Rancho Dominguez
4394,37.49,-120.86,Turlock
4395,34.17,-119.16,Oxnard
4396,33.81,-116.47,Cathedral City
4397,36.88,-120.29,Mendota
4398,38.68,-121.24,Orangevale
4399,34.2,-118.62,Canoga Park
4400,34.23,-118.4,North Hollywood
4401,37.25,-121.96,Los Gatos
4402,35.08,-117.95,California City
4403,37.64,-122.46,Colma
4404,33.02,-117.27,Encinitas
4405,33.7,-117.98,Fountain Valley
4406,34.1,-118.3,Hollywood
4407,37.34,-122.05,Cupertino
4408,32.8,-117.06,La Mesa
4409,37.3,-121.76,Seven Trees
4410,38.03,-121.36,Lincoln Village
4411,37.32,-121.98,Santa Clara
4412,34.13,-118.21,Glendale
4413,37.97,-122.3,El Sobrante
4414,36.78,-119.81,Fresno
4415,33.88,-118.1,Bellflower
4416,37.26,-122.01,Saratoga
4417,34.17,-118.14,Altadena
4418,32.8,-117.05,La Mesa
4419,36.88,-121.71,Las Lomas
4420,37.92,-122.01,Waldon
4421,34.06,-118.28,Echo Park
4422,33.84,-118.0,Buena Park
4423,33.94,-117.47,Pedley
4424,38.32,-122.49,Fetters Hot Springs-Agua Caliente
4425,37.74,-122.49,Daly City
4426,34.08,-117.74,Claremont
4427,33.75,-117.82,Tustin
4428,37.63,-122.07,Hayward
4429,38.58,-121.54,West Sacramento
4430,33.91,-118.26,Willowbrook
4431,32.79,-115.57,El Centro
4432,37.49,-122.21,North Fair Oaks
4433,34.04,-118.13,Monterey Park
4434,38.71,-121.31,Antelope
4435,37.58,-122.02,Union City
4436,34.05,-118.49,Santa Monica
4437,33.0,-117.07,Poway
4438,34.2,-118.65,West Hills
4439,38.3,-122.28,Napa
4440,34.1,-117.32,Colton
4441,33.75,-116.99,Hemet
4442,33.89,-116.51,Garnet
4443,36.97,-122.04,Santa Cruz
4444,33.21,-117.35,Oceanside
4445,38.5,-121.45,Parkway
4446,36.3,-119.21,Farmersville
4447,38.03,-122.25,Rodeo
4448,33.91,-117.93,La Habra
4449,34.13,-118.0,Mayflower Village
4450,33.93,-117.93,La Habra
4451,38.02,-121.3,Lincoln Village
4452,33.85,-117.89,Anaheim
4453,32.72,-116.99,La Presa
4454,34.08,-118.37,West Hollywood
4455,33.67,-117.9,Costa Mesa
4456,34.25,-118.3,La Crescenta-Montrose
4457,36.19,-119.33,Tulare
4458,33.97,-118.46,Marina del Rey
4459,32.74,-117.18,San Diego
4460,33.87,-118.12,Bellflower
4461,34.1,-118.18,South Pasadena
4462,34.08,-118.37,West Hollywood
4463,41.2,-122.27,Dunsmuir
4464,33.03,-117.08,Poway
4465,38.73,-121.18,Granite Bay
4466,34.14,-118.21,Glendale
4467,37.78,-122.45,San Francisco
4468,34.08,-118.1,East San Gabriel
4469,36.71,-119.55,Sanger
4470,34.08,-118.02,El Monte
4471,37.26,-121.83,Seven Trees
4472,40.56,-122.35,Redding
4473,37.31,-121.79,Seven Trees
4474,37.74,-122.5,Daly City
4475,39.02,-122.99,Lakeport
4476,33.84,-117.87,Placentia
4477,38.32,-122.32,Napa
4478,37.82,-122.25,Piedmont
4479,33.17,-117.22,Vista
4480,34.06,-118.25,Los Angeles
4481,40.31,-121.24,Chester
4482,34.07,-117.78,Pomona
4483,37.98,-122.34,Montalvin
4484,36.22,-119.34,Tulare
4485,34.02,-118.46,Santa Monica
4486,33.98,-117.38,Rubidoux
4487,33.94,-118.25,Willowbrook
4488,34.05,-117.97,West Puente Valley
4489,37.39,-122.09,Mountain View
4490,34.98,-120.47,Santa Maria
4491,34.14,-118.03,Arcadia
4492,37.28,-121.98,Campbell
4493,37.71,-120.98,Del Rio
4494,37.33,-121.9,San Jose
4495,33.66,-117.89,Costa Mesa
4496,33.93,-117.55,Norco
4497,33.84,-118.15,Lakewood
4498,33.97,-118.28,Florence-Graham
4499,33.8,-117.82,Villa Park
4500,33.83,-118.29,Carson
4501,33.94,-117.97,East La Mirada
4502,33.85,-118.29,Carson
4503,32.8,-117.14,San Diego
4504,38.65,-120.93,Shingle Springs
4505,33.89,-118.35,Lawndale
4506,34.05,-118.74,Malibu Beach
4507,33.78,-118.26,West Carson
4508,34.01,-118.25,Huntington Park
4509,34.05,-117.96,West Puente Valley
4510,34.07,-118.27,Echo Park
4511,34.01,-118.1,Montebello
4512,33.79,-117.76,North Tustin
4513,34.11,-117.87,Citrus
4514,37.66,-121.01,Modesto
4515,37.86,-121.61,Byron
4516,33.78,-118.26,West Carson
4517,33.75,-118.41,Rancho Palos Verdes
4518,33.78,-118.19,Long Beach
4519,33.9,-118.09,Norwalk
4520,37.89,-122.28,Albany
4521,34.21,-118.41,Van Nuys
4522,39.2,-120.99,Nevada City
4523,37.79,-122.45,San Francisco
4524,37.56,-121.97,Fremont
4525,37.36,-121.98,Santa Clara
4526,33.99,-118.41,Culver City
4527,37.28,-121.93,Campbell
4528,36.62,-119.73,Fowler
4529,40.79,-124.16,Eureka
4530,37.34,-121.89,San Jose
4531,34.06,-117.97,West Puente Valley
4532,33.93,-117.96,La Habra
4533,33.83,-117.89,Anaheim
4534,35.37,-120.89,Morro Bay
4535,37.78,-122.17,San Leandro
4536,38.03,-121.95,Bay Point
4537,38.61,-121.43,Arden-Arcade
4538,34.06,-118.28,Echo Park
4539,41.92,-124.16,Bertsch-Oceanview
4540,37.99,-120.3,Mono Vista
4541,37.81,-122.42,San Francisco
4542,39.51,-121.56,Oroville
4543,32.59,-117.07,Imperial Beach
4544,32.89,-116.94,Eucalyptus Hills
4545,38.43,-122.59,Kenwood
4546,37.48,-122.19,North Fair Oaks
4547,34.34,-117.61,Wrightwood
4548,34.17,-118.34,Burbank
4549,33.64,-117.92,Costa Mesa
4550,33.95,-118.37,Inglewood
4551,32.8,-117.21,La Jolla
4552,34.15,-118.57,Woodland Hills
4553,36.69,-121.62,Salinas
4554,37.8,-122.24,Piedmont
4555,32.71,-117.11,National City
4556,37.29,-121.94,Campbell
4557,38.83,-122.74,Cobb
4558,37.72,-122.46,Daly City
4559,34.19,-118.31,Burbank
4560,37.34,-122.02,Cupertino
4561,37.4,-122.1,Los Altos
4562,37.95,-122.33,Rollingwood
4563,36.67,-121.62,Salinas
4564,33.95,-118.27,Florence-Graham
4565,37.6,-120.98,Shackelford
4566,37.36,-122.02,Sunnyvale
4567,34.24,-118.28,La Crescenta-Montrose
4568,34.19,-119.2,Oxnard
4569,38.33,-122.77,Cotati
4570,33.92,-118.18,East Rancho Dominguez
4571,34.06,-118.28,Echo Park
4572,37.28,-121.81,Seven Trees
4573,34.15,-118.0,Monrovia
4574,37.67,-121.87,Pleasanton
4575,36.78,-119.82,Fresno
4576,32.62,-117.04,Bonita
4577,36.77,-119.58,Sanger
4578,36.86,-121.45,Hollister
4579,33.88,-117.91,Fullerton
4580,40.62,-124.17,Fortuna
4581,38.55,-121.73,Davis
4582,34.06,-118.13,Monterey Park
4583,39.96,-120.93,Quincy
4584,33.9,-118.1,Norwalk
4585,34.05,-118.21,Boyle Heights
4586,34.06,-117.25,Loma Linda
4587,36.58,-119.63,Selma
4588,33.94,-118.25,Willowbrook
4589,33.42,-117.62,San Clemente
4590,37.54,-121.99,Fremont
4591,34.46,-119.26,Ojai
4592,38.57,-121.46,Sacramento
4593,37.4,-122.06,Mountain View
4594,36.8,-119.77,Fresno
4595,38.34,-121.97,Vacaville
4596,34.23,-118.96,Casa Conejo
4597,37.79,-122.22,Alameda
4598,33.47,-117.7,Dana Point
4599,34.07,-118.46,"Westwood, Los Angeles"
4600,40.58,-123.18,Hayfork
4601,37.4,-122.09,Mountain View
4602,38.59,-121.34,La Riviera
4603,37.93,-122.33,Richmond
4604,37.75,-122.44,San Francisco
4605,37.32,-122.01,Cupertino
4606,38.71,-120.62,Pollock Pines
4607,37.24,-121.84,Seven Trees
4608,33.61,-117.89,Newport Beach
4609,34.02,-118.31,View Park-Windsor Hills
4610,34.02,-118.21,Boyle Heights
4611,33.99,-118.19,Maywood
4612,34.26,-118.46,San Fernando
4613,35.65,-119.77,Lost Hills
4614,33.79,-117.83,Orange
4615,34.02,-118.3,View Park-Windsor Hills
4616,37.48,-122.17,North Fair Oaks
4617,32.7,-117.15,San Diego
4618,34.12,-118.33,Hollywood
4619,34.2,-118.57,Canoga Park
4620,34.01,-117.09,Calimesa
4621,37.75,-122.48,Daly City
4622,33.95,-117.4,Riverside
4623,37.62,-122.4,San Bruno
4624,38.56,-121.34,La Riviera
4625,36.99,-120.7,South Dos Palos
4626,37.64,-121.18,Salida
4627,32.75,-117.05,Lemon Grove
4628,33.91,-118.0,La Mirada
4629,37.75,-122.49,Daly City
4630,38.63,-121.4,Arden-Arcade
4631,38.68,-121.37,North Highlands
4632,39.71,-122.74,Rancho Tehama Reserve
4633,33.95,-118.25,Florence-Graham
4634,36.91,-119.46,Auberry
4635,39.51,-121.55,Oroville
4636,34.04,-118.39,Culver City
4637,33.88,-118.41,Manhattan Beach
4638,33.66,-117.9,Costa Mesa
4639,34.44,-119.83,Goleta
4640,33.25,-117.32,Camp Pendleton South
4641,32.6,-117.07,Chula Vista
4642,34.04,-118.53,Santa Monica
4643,34.23,-118.44,Van Nuys
4644,32.71,-117.02,La Presa
4645,33.7,-117.87,Santa Ana
4646,37.35,-121.8,Alum Rock
4647,32.64,-117.07,Chula Vista
4648,34.09,-118.04,North El Monte
4649,34.0,-118.41,Culver City
4650,37.73,-121.82,Livermore
4651,38.62,-121.38,Arden-Arcade
4652,32.79,-116.97,El Cajon
4653,37.93,-122.35,Richmond
4654,35.04,-120.47,Nipomo
4655,33.8,-118.19,Signal Hill
4656,39.9,-120.93,Quincy
4657,33.59,-117.66,Mission Viejo
4658,33.92,-118.23,Lynwood
4659,37.79,-122.24,Alameda
4660,32.75,-117.16,San Diego
4661,33.87,-118.34,Lawndale
4662,37.37,-122.12,Los Altos
4663,34.04,-118.49,Santa Monica
4664,38.0,-121.22,Garden Acres
4665,34.27,-119.26,Ventura
4666,36.13,-120.37,Coalinga
4667,35.27,-118.91,Lamont
4668,37.37,-122.01,Sunnyvale
4669,34.44,-119.31,Mira Monte
4670,34.08,-118.18,Belvedere
4671,33.93,-117.98,East La Mirada
4672,33.94,-118.21,Lynwood
4673,35.1,-120.6,Oceano
4674,34.28,-118.42,San Fernando
4675,33.7,-117.79,Irvine
4676,34.09,-118.38,West Hollywood
4677,37.34,-122.06,Cupertino
4678,33.73,-117.86,Santa Ana
4679,36.72,-119.82,West Park
4680,35.64,-117.67,Ridgecrest
4681,37.33,-121.9,San Jose
4682,37.39,-122.08,Mountain View
4683,37.34,-122.04,Cupertino
4684,37.96,-121.26,August
4685,37.6,-121.04,Riverdale Park
4686,39.24,-120.11,Dollar Point
4687,34.02,-118.02,Avocado Heights
4688,33.89,-117.13,Lakeview
4689,33.82,-117.91,Anaheim
4690,33.02,-117.28,Encinitas
4691,34.03,-118.13,Montebello
4692,38.1,-122.23,Vallejo
4693,33.94,-118.35,Lennox
4694,34.03,-118.35,View Park-Windsor Hills
4695,33.87,-118.11,Bellflower
4696,37.78,-122.47,San Francisco
4697,33.14,-117.08,Escondido
4698,33.87,-117.91,Fullerton
4699,35.44,-118.93,Oildale
4700,39.26,-121.18,Lake Wildwood
4701,37.88,-122.3,Albany
4702,33.81,-118.0,Stanton
4703,33.64,-117.91,Costa Mesa
4704,33.63,-117.92,Costa Mesa
4705,37.84,-120.97,Escalon
4706,37.37,-122.1,Loyola
4707,37.53,-122.29,Belmont
4708,37.51,-122.3,Belmont
4709,33.73,-118.31,San Pedro
4710,33.92,-117.96,La Habra
4711,36.6,-119.63,Selma
4712,37.72,-122.44,Daly City
4713,32.73,-117.04,Lemon Grove
4714,34.06,-118.38,Beverly Hills
4715,38.64,-122.94,Healdsburg
4716,38.3,-122.49,El Verano
4717,32.75,-117.07,Lemon Grove
4718,34.02,-118.14,Commerce
4719,37.98,-120.4,Sonora
4720,32.95,-117.12,Fairbanks Ranch
4721,34.23,-118.37,North Hollywood
4722,37.99,-122.34,Montalvin
4723,32.56,-117.05,Imperial Beach
4724,34.03,-118.33,View Park-Windsor Hills
4725,38.01,-121.77,Antioch
4726,34.15,-118.58,Woodland Hills
4727,40.76,-122.89,Weaverville
4728,33.86,-118.13,Lakewood
4729,36.6,-119.44,Reedley
4730,32.69,-117.1,National City
4731,34.63,-120.2,Buellton
4732,32.76,-116.92,Rancho San Diego
4733,34.21,-118.38,North Hollywood
4734,33.24,-117.31,Camp Pendleton South
4735,33.78,-118.19,Long Beach
4736,38.04,-122.2,Crockett
4737,37.51,-121.97,Fremont
4738,33.13,-116.97,San Pasqual
4739,37.88,-121.17,Manteca
4740,33.16,-117.23,Lake San Marcos
4741,34.17,-118.4,North Hollywood
4742,34.12,-117.32,San Bernardino
4743,38.58,-121.41,Arden-Arcade
4744,33.86,-117.99,Buena Park
4745,33.91,-117.47,Home Gardens
4746,37.66,-122.46,Colma
4747,34.21,-118.23,La Crescenta-Montrose
4748,34.9,-120.37,Orcutt
4749,33.63,-117.71,Laguna Hills
4750,37.84,-122.08,Saranap
4751,33.81,-117.94,Anaheim
4752,37.91,-122.29,Kensington
4753,33.51,-117.7,Laguna Niguel
4754,34.02,-117.61,Ontario
4755,33.84,-118.16,Lakewood
4756,33.86,-117.81,Yorba Linda
4757,35.47,-120.64,Atascadero
4758,33.61,-117.89,Newport Beach
4759,34.12,-117.79,San Dimas
4760,36.86,-119.69,Clovis
4761,33.84,-118.29,Carson
4762,37.78,-122.19,Alameda
4763,34.08,-117.19,Redlands
4764,38.25,-122.04,Fairfield
4765,32.75,-117.21,San Diego
4766,38.83,-120.79,Georgetown
4767,37.2,-121.7,Morgan Hill
4768,37.21,-120.24,Le Grand
4769,38.58,-121.49,Sacramento
4770,38.64,-121.37,Arden-Arcade
4771,33.89,-118.16,Paramount
4772,37.39,-122.06,Mountain View
4773,37.43,-120.57,Winton
4774,38.0,-121.35,Lincoln Village
4775,38.68,-121.25,Orangevale
4776,35.35,-119.0,Bakersfield
4777,35.14,-118.48,Golden Hills
4778,37.41,-121.86,Milpitas
4779,34.44,-119.69,Santa Barbara
4780,33.83,-117.95,Anaheim
4781,34.12,-117.91,Azusa
4782,33.71,-117.98,Fountain Valley
4783,33.09,-117.26,Encinitas
4784,34.12,-117.35,Rialto
4785,34.03,-118.43,"Westwood, Los Angeles"
4786,37.5,-122.49,El Granada
4787,33.88,-118.14,Paramount
4788,36.71,-119.78,Fresno
4789,34.07,-117.18,Redlands
4790,33.0,-116.78,San Diego Country Estates
4791,34.04,-118.35,View Park-Windsor Hills
4792,33.96,-118.24,Florence-Graham
4793,34.55,-117.54,Phelan
4794,38.75,-121.3,Roseville
4795,36.79,-119.69,Tarpey Village
4796,38.4,-122.83,Sebastopol
4797,34.24,-118.27,La Crescenta-Montrose
4798,32.7,-117.12,National City
4799,38.63,-121.36,Arden-Arcade
4800,37.59,-120.94,Ceres
4801,37.74,-122.45,Daly City
4802,34.06,-118.36,West Hollywood
4803,37.65,-120.98,Modesto
4804,39.74,-121.64,Paradise
4805,38.24,-120.72,San Andreas
4806,35.37,-118.97,Bakersfield
4807,34.14,-118.56,Woodland Hills
4808,38.45,-122.7,Santa Rosa
4809,34.02,-118.3,View Park-Windsor Hills
4810,33.8,-118.21,Long Beach
4811,38.07,-122.24,Crockett
4812,33.81,-117.78,Villa Park
4813,34.1,-117.91,Covina
4814,32.67,-117.04,Bonita
4815,40.99,-124.08,McKinleyville
4816,34.06,-117.33,Colton
4817,34.11,-118.2,South Pasadena
4818,33.86,-118.08,Artesia
4819,33.15,-117.07,Escondido
4820,34.27,-118.44,San Fernando
4821,33.91,-118.12,Bellflower
4822,33.9,-117.85,Placentia
4823,33.91,-117.9,Brea
4824,34.15,-118.34,Universal City
4825,37.36,-122.03,Sunnyvale
4826,38.42,-121.37,Elk Grove
4827,33.12,-117.08,Escondido
4828,38.54,-122.75,Larkfield-Wikiup
4829,38.54,-121.96,Winters
4830,37.64,-121.88,Pleasanton
4831,38.69,-119.78,Gardnerville Ranchos
4832,33.72,-117.98,Midway City
4833,34.24,-117.07,Running Springs
4834,37.94,-121.95,Clayton
4835,33.83,-117.29,Mead Valley
4836,37.79,-122.46,San Francisco
4837,38.8,-121.22,Rocklin
4838,34.12,-117.89,Citrus
4839,40.48,-122.36,Anderson
4840,37.99,-122.57,San Anselmo
4841,34.08,-118.36,West Hollywood
4842,34.42,-118.88,Fillmore
4843,33.6,-117.68,Mission Viejo
4844,33.47,-117.68,Dana Point
4845,34.16,-118.4,North Hollywood
4846,34.06,-118.24,Los Angeles
4847,35.39,-118.99,Bakersfield
4848,34.16,-118.42,Sherman Oaks
4849,39.53,-122.19,Willows
4850,32.83,-116.93,Winter Gardens
4851,37.51,-122.26,San Carlos
4852,37.89,-122.25,Berkeley
4853,34.06,-118.09,South San Gabriel
4854,34.03,-117.32,Grand Terrace
4855,33.75,-116.71,Idyllwild
4856,38.8,-121.28,Rocklin
4857,38.43,-121.85,Dixon
4858,38.99,-122.83,Kelseyville
4859,38.51,-121.49,Parkway
4860,41.8,-124.17,Bertsch-Oceanview
4861,38.56,-121.53,West Sacramento
4862,40.61,-122.57,Shasta
4863,33.85,-116.53,Palm Springs
4864,34.1,-118.28,Silver Lake
4865,41.54,-123.92,Bertsch-Oceanview
4866,37.78,-122.48,San Francisco
4867,34.03,-118.42,Culver City
4868,35.35,-120.49,Santa Margarita
4869,37.29,-121.74,Seven Trees
4870,34.1,-117.8,San Dimas
4871,33.83,-118.24,Carson
4872,39.52,-121.56,Oroville
4873,36.55,-121.92,Carmel-by-the-Sea
4874,34.23,-118.57,Northridge
4875,37.56,-122.32,San Mateo
4876,33.74,-116.94,East Hemet
4877,34.04,-118.4,Culver City
4878,33.94,-118.31,Westmont
4879,34.02,-118.12,Montebello
4880,33.96,-118.4,Ladera Heights
4881,33.79,-116.54,Palm Springs
4882,32.67,-117.1,National City
4883,37.98,-121.33,Country Club
4884,37.91,-122.31,El Cerrito
4885,33.61,-117.92,Newport Beach
4886,36.74,-119.77,Fresno
4887,35.78,-119.25,Delano
4888,33.76,-116.95,East Hemet
4889,37.48,-122.2,North Fair Oaks
4890,33.83,-118.1,Hawaiian Gardens
4891,34.12,-118.16,South Pasadena
4892,39.1,-121.48,Olivehurst
4893,33.95,-117.5,Pedley
4894,38.57,-122.26,Angwin
4895,38.68,-121.17,Folsom
4896,33.73,-118.31,San Pedro
4897,34.69,-118.16,Lancaster
4898,37.7,-122.13,Ashland
4899,37.35,-121.84,Alum Rock
4900,38.75,-121.21,Granite Bay
4901,34.01,-117.92,South San Jose Hills
4902,33.87,-118.19,East Rancho Dominguez
4903,33.92,-117.85,Yorba Linda
